x1 y1 x2 y2 w h conf cls name date time
13.0 242.0 275.0 490.0 262.0 248.0 0.5444273948669434 0.0 borh 2023-06-01 01:22:36.143771
13.0 230.0 356.0 528.0 343.0 298.0 0.8465771079063416 0.0 borh 2023-06-01 01:22:36.285871
11.0 232.0 352.0 533.0 341.0 301.0 0.8666280508041382 0.0 borh 2023-06-01 01:22:36.356223
196.0 446.0 290.0 553.0 94.0 107.0 0.7569595575332642 0.0 borh 2023-06-01 01:22:36.614560
196.0 445.0 284.0 546.0 88.0 101.0 0.6478702425956726 0.0 borh 2023-06-01 01:22:36.685322
226.0 172.0 390.0 287.0 164.0 115.0 0.8005711436271667 0.0 borh 2023-06-01 01:22:36.773764
33.0 203.0 387.0 503.0 354.0 300.0 0.896679162979126 0.0 borh 2023-06-01 01:22:36.775757
79.0 384.0 208.0 498.0 129.0 114.0 0.6684718132019043 0.0 borh 2023-06-01 01:22:36.865554
79.0 384.0 210.0 499.0 131.0 115.0 0.5378957390785217 0.0 borh 2023-06-01 01:22:36.954047
68.0 337.0 339.0 548.0 271.0 211.0 0.710242748260498 0.0 borh 2023-06-01 01:22:36.955941
35.0 355.0 276.0 543.0 241.0 188.0 0.8676663637161255 0.0 borh 2023-06-01 01:22:37.010845
34.0 357.0 275.0 544.0 241.0 187.0 0.8601950407028198 0.0 borh 2023-06-01 01:22:37.087636
31.0 352.0 274.0 544.0 243.0 192.0 0.865496039390564 0.0 borh 2023-06-01 01:22:37.186684
108.0 263.0 338.0 464.0 230.0 201.0 0.8887537717819214 0.0 borh 2023-06-01 01:22:37.324049
112.0 265.0 336.0 459.0 224.0 194.0 0.8999600410461426 0.0 borh 2023-06-01 01:22:37.404945
104.0 225.0 336.0 466.0 232.0 241.0 0.8318198323249817 0.0 borh 2023-06-01 01:22:37.462053
104.0 223.0 340.0 465.0 236.0 242.0 0.8170146942138672 0.0 borh 2023-06-01 01:22:37.532563
154.0 161.0 297.0 316.0 143.0 155.0 0.5263731479644775 0.0 borh 2023-06-01 01:22:37.749284
156.0 298.0 341.0 444.0 185.0 146.0 0.9308290481567383 0.0 borh 2023-06-01 01:22:37.751289
178.0 328.0 329.0 546.0 151.0 218.0 0.8519343733787537 0.0 borh 2023-06-01 01:22:37.863034
19.0 288.0 179.0 420.0 160.0 132.0 0.8543601036071777 0.0 borh 2023-06-01 01:22:38.026170
15.0 287.0 182.0 420.0 167.0 133.0 0.8750338554382324 0.0 borh 2023-06-01 01:22:38.086382
93.0 317.0 196.0 413.0 103.0 96.0 0.8482301831245422 0.0 borh 2023-06-01 01:25:34.722082
96.0 362.0 197.0 463.0 101.0 101.0 0.5250895023345947 0.0 borh 2023-06-01 01:25:36.053012
108.0 363.0 224.0 470.0 116.0 107.0 0.6859594583511353 0.0 borh 2023-06-01 01:25:36.188742
124.0 366.0 240.0 467.0 116.0 101.0 0.742445170879364 0.0 borh 2023-06-01 01:25:36.291495
112.0 361.0 226.0 465.0 114.0 104.0 0.8042048215866089 0.0 borh 2023-06-01 01:25:36.383001
111.0 362.0 217.0 464.0 106.0 102.0 0.7790676951408386 0.0 borh 2023-06-01 01:25:36.443919
102.0 359.0 208.0 462.0 106.0 103.0 0.5740824341773987 0.0 borh 2023-06-01 01:25:36.506274
104.0 353.0 206.0 456.0 102.0 103.0 0.578032374382019 0.0 borh 2023-06-01 01:25:36.568078
102.0 350.0 205.0 450.0 103.0 100.0 0.6996756196022034 0.0 borh 2023-06-01 01:25:36.640580
101.0 349.0 208.0 451.0 107.0 102.0 0.7967451214790344 0.0 borh 2023-06-01 01:25:36.718157
101.0 351.0 203.0 450.0 102.0 99.0 0.7528583407402039 0.0 borh 2023-06-01 01:25:36.801897
93.0 350.0 199.0 448.0 106.0 98.0 0.6924054622650146 0.0 borh 2023-06-01 01:25:36.888623
93.0 350.0 199.0 448.0 106.0 98.0 0.6924054622650146 0.0 borh 2023-06-01 01:25:36.951450
89.0 340.0 194.0 442.0 105.0 102.0 0.6557448506355286 0.0 borh 2023-06-01 01:25:37.146112
93.0 347.0 204.0 443.0 111.0 96.0 0.8273111581802368 0.0 borh 2023-06-01 01:25:37.230465
28.0 314.0 195.0 444.0 167.0 130.0 0.785541832447052 0.0 borh 2023-06-01 01:25:37.341116
26.0 309.0 186.0 447.0 160.0 138.0 0.882876992225647 0.0 borh 2023-06-01 01:25:37.431619
31.0 304.0 188.0 444.0 157.0 140.0 0.8132703304290771 0.0 borh 2023-06-01 01:25:37.508809
96.0 362.0 198.0 452.0 102.0 90.0 0.7207079529762268 0.0 borh 2023-06-01 01:25:37.788045
119.0 386.0 358.0 604.0 239.0 218.0 0.859666645526886 0.0 borh 2023-06-01 01:25:37.790948
114.0 378.0 357.0 604.0 243.0 226.0 0.8561099171638489 0.0 borh 2023-06-01 01:25:37.852783
114.0 378.0 357.0 604.0 243.0 226.0 0.8561099171638489 0.0 borh 2023-06-01 01:25:37.928268
137.0 386.0 310.0 549.0 173.0 163.0 0.9117723703384399 0.0 borh 2023-06-01 01:25:38.010361
40.0 324.0 181.0 442.0 141.0 118.0 0.8590012192726135 0.0 borh 2023-06-01 01:25:38.076227
263.0 396.0 403.0 509.0 140.0 113.0 0.777263879776001 0.0 borh 2023-06-01 01:25:38.135377
9.0 439.0 168.0 561.0 159.0 122.0 0.9249151945114136 0.0 borh 2023-06-01 01:25:38.136375
92.0 300.0 333.0 519.0 241.0 219.0 0.9444856643676758 0.0 borh 2023-06-01 01:25:38.137374
266.0 399.0 400.0 508.0 134.0 109.0 0.8646596074104309 0.0 borh 2023-06-01 01:25:38.251059
17.0 441.0 161.0 558.0 144.0 117.0 0.9233231544494629 0.0 borh 2023-06-01 01:25:38.253054
95.0 302.0 329.0 517.0 234.0 215.0 0.9447730183601379 0.0 borh 2023-06-01 01:25:38.256098
6.0 438.0 161.0 556.0 155.0 118.0 0.9019806981086731 0.0 borh 2023-06-01 01:25:38.357839
264.0 391.0 394.0 504.0 130.0 113.0 0.9044698476791382 0.0 borh 2023-06-01 01:25:38.359800
87.0 295.0 320.0 514.0 233.0 219.0 0.9490509033203125 0.0 borh 2023-06-01 01:25:38.362792
232.0 407.0 327.0 476.0 95.0 69.0 0.813606321811676 0.0 borh 2023-06-01 01:25:38.426638
80.0 438.0 171.0 502.0 91.0 64.0 0.8807990550994873 0.0 borh 2023-06-01 01:25:38.428583
126.0 345.0 291.0 480.0 165.0 135.0 0.9061858654022217 0.0 borh 2023-06-01 01:25:38.429578
44.0 255.0 338.0 493.0 294.0 238.0 0.9275338649749756 0.0 borh 2023-06-01 01:25:38.477058
44.0 257.0 340.0 495.0 296.0 238.0 0.9131030440330505 0.0 borh 2023-06-01 01:25:38.552250
49.0 261.0 330.0 485.0 281.0 224.0 0.9256122708320618 0.0 borh 2023-06-01 01:25:38.612113
45.0 263.0 330.0 477.0 285.0 214.0 0.875254213809967 0.0 borh 2023-06-01 01:25:38.669822
12.0 40.0 290.0 326.0 278.0 286.0 0.9088257551193237 0.0 borh 2023-06-01 01:25:38.727635
147.0 517.0 386.0 640.0 239.0 123.0 0.9291101694107056 0.0 borh 2023-06-01 01:25:38.728774
12.0 40.0 290.0 326.0 278.0 286.0 0.9088257551193237 0.0 borh 2023-06-01 01:25:38.776806
147.0 517.0 386.0 640.0 239.0 123.0 0.9291101694107056 0.0 borh 2023-06-01 01:25:38.778543
12.0 40.0 290.0 326.0 278.0 286.0 0.9088257551193237 0.0 borh 2023-06-01 01:25:38.875260
147.0 517.0 386.0 640.0 239.0 123.0 0.9291101694107056 0.0 borh 2023-06-01 01:25:38.878260
26.0 43.0 296.0 343.0 270.0 300.0 0.9226943850517273 0.0 borh 2023-06-01 01:25:38.961716
156.0 518.0 396.0 640.0 240.0 122.0 0.9294608235359192 0.0 borh 2023-06-01 01:25:38.963028
26.0 43.0 296.0 343.0 270.0 300.0 0.9226943850517273 0.0 borh 2023-06-01 01:25:39.048475
156.0 518.0 396.0 640.0 240.0 122.0 0.9294608235359192 0.0 borh 2023-06-01 01:25:39.051495
111.0 561.0 220.0 637.0 109.0 76.0 0.7774704694747925 0.0 borh 2023-06-01 01:25:39.158177
84.0 187.0 260.0 372.0 176.0 185.0 0.8547395467758179 0.0 borh 2023-06-01 01:25:39.161187
169.0 482.0 337.0 617.0 168.0 135.0 0.9066072106361389 0.0 borh 2023-06-01 01:25:39.163166
279.0 533.0 363.0 601.0 84.0 68.0 0.7268596291542053 0.0 borh 2023-06-01 01:25:39.263895
103.0 552.0 208.0 633.0 105.0 81.0 0.7285434007644653 0.0 borh 2023-06-01 01:25:39.265612
162.0 475.0 331.0 611.0 169.0 136.0 0.9095873832702637 0.0 borh 2023-06-01 01:25:39.266888
82.0 183.0 255.0 362.0 173.0 179.0 0.912372350692749 0.0 borh 2023-06-01 01:25:39.268880
274.0 532.0 358.0 592.0 84.0 60.0 0.7114458084106445 0.0 borh 2023-06-01 01:25:39.327743
150.0 463.0 328.0 605.0 178.0 142.0 0.8970324397087097 0.0 borh 2023-06-01 01:25:39.329717
72.0 176.0 247.0 353.0 175.0 177.0 0.9136381149291992 0.0 borh 2023-06-01 01:25:39.330183
260.0 571.0 394.0 639.0 134.0 68.0 0.7162789702415466 0.0 borh 2023-06-01 01:25:39.392834
64.0 590.0 174.0 640.0 110.0 50.0 0.7880123853683472 0.0 borh 2023-06-01 01:25:39.393968
7.0 73.0 240.0 337.0 233.0 264.0 0.9307856559753418 0.0 borh 2023-06-01 01:25:39.395542
120.0 485.0 335.0 640.0 215.0 155.0 0.9353365302085876 0.0 borh 2023-06-01 01:25:39.396539
66.0 590.0 171.0 640.0 105.0 50.0 0.8317484855651855 0.0 borh 2023-06-01 01:25:39.461485
264.0 567.0 389.0 639.0 125.0 72.0 0.8751341104507446 0.0 borh 2023-06-01 01:25:39.463361
6.0 79.0 239.0 337.0 233.0 258.0 0.9323835372924805 0.0 borh 2023-06-01 01:25:39.465384
120.0 490.0 329.0 640.0 209.0 150.0 0.9352324604988098 0.0 borh 2023-06-01 01:25:39.467404
65.0 589.0 172.0 640.0 107.0 51.0 0.809989333152771 0.0 borh 2023-06-01 01:25:39.577290
265.0 567.0 385.0 639.0 120.0 72.0 0.8571183681488037 0.0 borh 2023-06-01 01:25:39.579819
10.0 83.0 238.0 337.0 228.0 254.0 0.9386387467384338 0.0 borh 2023-06-01 01:25:39.581187
124.0 489.0 326.0 640.0 202.0 151.0 0.9397223591804504 0.0 borh 2023-06-01 01:25:39.583875
232.0 506.0 310.0 562.0 78.0 56.0 0.5946798324584961 0.0 borh 2023-06-01 01:25:39.689754
81.0 525.0 174.0 599.0 93.0 74.0 0.8661236763000488 0.0 borh 2023-06-01 01:25:39.692083
58.0 189.0 211.0 356.0 153.0 167.0 0.9026370644569397 0.0 borh 2023-06-01 01:25:39.694536
133.0 447.0 279.0 568.0 146.0 121.0 0.9274893403053284 0.0 borh 2023-06-01 01:25:39.696734
232.0 506.0 310.0 562.0 78.0 56.0 0.5946798324584961 0.0 borh 2023-06-01 01:25:39.761562
81.0 525.0 174.0 599.0 93.0 74.0 0.8661236763000488 0.0 borh 2023-06-01 01:25:39.762562
58.0 189.0 211.0 356.0 153.0 167.0 0.9026370644569397 0.0 borh 2023-06-01 01:25:39.763813
133.0 447.0 279.0 568.0 146.0 121.0 0.9274893403053284 0.0 borh 2023-06-01 01:25:39.765552
20.0 308.0 144.0 406.0 124.0 98.0 0.6711088418960571 0.0 borh 2023-06-01 01:25:39.841518
28.0 234.0 310.0 477.0 282.0 243.0 0.7462804317474365 0.0 borh 2023-06-01 01:25:39.933273
48.0 201.0 311.0 460.0 263.0 259.0 0.7026070356369019 0.0 borh 2023-06-01 01:25:40.025133
140.0 393.0 265.0 492.0 125.0 99.0 0.7439296841621399 0.0 borh 2023-06-01 01:25:40.135734
173.0 248.0 420.0 495.0 247.0 247.0 0.8580933809280396 0.0 borh 2023-06-01 01:25:40.136728
145.0 398.0 265.0 500.0 120.0 102.0 0.7431457042694092 0.0 borh 2023-06-01 01:25:40.231476
185.0 249.0 419.0 502.0 234.0 253.0 0.7712762951850891 0.0 borh 2023-06-01 01:25:40.233470
155.0 388.0 322.0 519.0 167.0 131.0 0.9247011542320251 0.0 borh 2023-06-01 01:25:40.356142
155.0 384.0 319.0 514.0 164.0 130.0 0.9262141585350037 0.0 borh 2023-06-01 01:25:40.459867
20.0 237.0 221.0 381.0 201.0 144.0 0.9471771121025085 0.0 borh 2023-06-01 01:25:40.521699
0.0 191.0 219.0 414.0 219.0 223.0 0.7334779500961304 0.0 borh 2023-06-01 01:25:40.601825
0.0 189.0 123.0 425.0 123.0 236.0 0.7546122074127197 0.0 borh 2023-06-01 01:25:40.665318
0.0 189.0 123.0 425.0 123.0 236.0 0.7546122074127197 0.0 borh 2023-06-01 01:25:40.727345
0.0 188.0 123.0 417.0 123.0 229.0 0.8405463695526123 0.0 borh 2023-06-01 01:25:40.793975
92.0 375.0 313.0 564.0 221.0 189.0 0.9347290992736816 0.0 borh 2023-06-01 01:25:40.869769
80.0 365.0 320.0 561.0 240.0 196.0 0.9295588135719299 0.0 borh 2023-06-01 01:25:40.933597
0.0 119.0 153.0 400.0 153.0 281.0 0.6980409622192383 0.0 borh 2023-06-01 01:25:41.007400
0.0 144.0 143.0 310.0 143.0 166.0 0.8518915176391602 0.0 borh 2023-06-01 01:25:41.065305
0.0 144.0 153.0 321.0 153.0 177.0 0.8212773203849792 0.0 borh 2023-06-01 01:25:41.146714
109.0 380.0 278.0 536.0 169.0 156.0 0.9111840128898621 0.0 borh 2023-06-01 01:25:41.225999
109.0 379.0 280.0 536.0 171.0 157.0 0.9170384407043457 0.0 borh 2023-06-01 01:25:41.284841
107.0 375.0 278.0 529.0 171.0 154.0 0.9263866543769836 0.0 borh 2023-06-01 01:25:41.401813
166.0 89.0 287.0 260.0 121.0 171.0 0.687422513961792 0.0 borh 2023-06-01 01:25:41.823953
46.0 267.0 321.0 456.0 275.0 189.0 0.8191686272621155 0.0 borh 2023-06-01 01:25:41.825998
0.0 187.0 257.0 432.0 257.0 245.0 0.5800244808197021 0.0 borh 2023-06-01 01:25:42.001148
0.0 183.0 258.0 430.0 258.0 247.0 0.5316678881645203 0.0 borh 2023-06-01 01:25:42.092933
0.0 406.0 100.0 538.0 100.0 132.0 0.6725015044212341 0.0 borh 2023-06-01 01:25:42.182692
0.0 164.0 249.0 416.0 249.0 252.0 0.5428057909011841 0.0 borh 2023-06-01 01:25:42.269502
0.0 171.0 264.0 413.0 264.0 242.0 0.551023006439209 0.0 borh 2023-06-01 01:25:42.415340
0.0 165.0 262.0 408.0 262.0 243.0 0.5089139938354492 0.0 borh 2023-06-01 01:25:42.492286
2.0 180.0 265.0 414.0 263.0 234.0 0.5545575022697449 0.0 borh 2023-06-01 01:25:42.694098
2.0 180.0 266.0 415.0 264.0 235.0 0.5373526811599731 0.0 borh 2023-06-01 01:25:42.760975
0.0 169.0 263.0 412.0 263.0 243.0 0.5564449429512024 0.0 borh 2023-06-01 01:25:42.940462
6.0 176.0 263.0 414.0 257.0 238.0 0.5455828309059143 0.0 borh 2023-06-01 01:25:42.994963
9.0 186.0 262.0 411.0 253.0 225.0 0.5158107876777649 0.0 borh 2023-06-01 01:25:43.059287
12.0 189.0 268.0 417.0 256.0 228.0 0.6594278812408447 0.0 borh 2023-06-01 01:25:43.165402
10.0 187.0 271.0 418.0 261.0 231.0 0.6724934577941895 0.0 borh 2023-06-01 01:25:43.214942
9.0 179.0 273.0 418.0 264.0 239.0 0.6512956023216248 0.0 borh 2023-06-01 01:25:43.281294
11.0 179.0 271.0 415.0 260.0 236.0 0.6097456216812134 0.0 borh 2023-06-01 01:25:43.354251
12.0 182.0 275.0 417.0 263.0 235.0 0.5102245807647705 0.0 borh 2023-06-01 01:25:43.433796
12.0 183.0 276.0 417.0 264.0 234.0 0.6038326025009155 0.0 borh 2023-06-01 01:25:43.503071
12.0 183.0 276.0 417.0 264.0 234.0 0.6038326025009155 0.0 borh 2023-06-01 01:25:43.561473
12.0 183.0 276.0 417.0 264.0 234.0 0.6038326025009155 0.0 borh 2023-06-01 01:25:43.620295
10.0 176.0 278.0 417.0 268.0 241.0 0.6360207796096802 0.0 borh 2023-06-01 01:25:43.683148
11.0 176.0 277.0 415.0 266.0 239.0 0.6215946078300476 0.0 borh 2023-06-01 01:25:43.742947
10.0 179.0 278.0 416.0 268.0 237.0 0.6892597079277039 0.0 borh 2023-06-01 01:25:43.806211
8.0 181.0 270.0 414.0 262.0 233.0 0.6240302324295044 0.0 borh 2023-06-01 01:25:43.871347
1.0 174.0 257.0 414.0 256.0 240.0 0.6684798002243042 0.0 borh 2023-06-01 01:25:43.986779
2.0 175.0 257.0 415.0 255.0 240.0 0.5507087707519531 0.0 borh 2023-06-01 01:25:44.061581
0.0 177.0 252.0 412.0 252.0 235.0 0.7152894139289856 0.0 borh 2023-06-01 01:25:44.136185
0.0 177.0 251.0 412.0 251.0 235.0 0.7325195074081421 0.0 borh 2023-06-01 01:25:44.213812
2.0 178.0 251.0 413.0 249.0 235.0 0.5747201442718506 0.0 borh 2023-06-01 01:25:44.292343
3.0 183.0 251.0 414.0 248.0 231.0 0.6570100784301758 0.0 borh 2023-06-01 01:25:44.378942
1.0 182.0 253.0 411.0 252.0 229.0 0.5522825717926025 0.0 borh 2023-06-01 01:25:44.434677
1.0 182.0 253.0 411.0 252.0 229.0 0.5522825717926025 0.0 borh 2023-06-01 01:25:44.507340
4.0 174.0 251.0 415.0 247.0 241.0 0.5395567417144775 0.0 borh 2023-06-01 01:25:44.583436
19.0 134.0 312.0 374.0 293.0 240.0 0.6648748517036438 0.0 borh 2023-06-01 01:28:52.286732
24.0 135.0 305.0 369.0 281.0 234.0 0.8250808715820312 0.0 borh 2023-06-01 01:28:52.381075
112.0 363.0 220.0 505.0 108.0 142.0 0.7688229084014893 0.0 borh 2023-06-01 01:28:52.450577
22.0 131.0 309.0 368.0 287.0 237.0 0.8542399406433105 0.0 borh 2023-06-01 01:28:52.451579
0.0 1.0 286.0 179.0 286.0 178.0 0.7415010929107666 3.0 parthenium_hysterophorus 2023-06-01 01:28:52.996890
0.0 0.0 288.0 192.0 288.0 192.0 0.5058582425117493 3.0 parthenium_hysterophorus 2023-06-01 01:28:53.230938
0.0 0.0 300.0 190.0 300.0 190.0 0.5703415274620056 3.0 parthenium_hysterophorus 2023-06-01 01:28:53.310725
0.0 1.0 278.0 178.0 278.0 177.0 0.5133474469184875 3.0 parthenium_hysterophorus 2023-06-01 01:28:53.366578
347.0 316.0 420.0 565.0 73.0 249.0 0.5813660621643066 2.0 nut_grass 2023-06-01 01:28:56.335345
347.0 316.0 420.0 565.0 73.0 249.0 0.5813660621643066 2.0 nut_grass 2023-06-01 01:28:56.421714
347.0 316.0 420.0 565.0 73.0 249.0 0.5813660621643066 2.0 nut_grass 2023-06-01 01:28:56.486151
347.0 316.0 420.0 565.0 73.0 249.0 0.5813660621643066 2.0 nut_grass 2023-06-01 01:28:56.532992
143.0 254.0 420.0 555.0 277.0 301.0 0.921670138835907 0.0 borh 2023-06-01 01:28:58.554051
142.0 253.0 420.0 555.0 278.0 302.0 0.9191749691963196 0.0 borh 2023-06-01 01:28:58.638713
158.0 290.0 353.0 480.0 195.0 190.0 0.9389551281929016 0.0 borh 2023-06-01 01:28:58.701372
154.0 293.0 344.0 481.0 190.0 188.0 0.93716961145401 0.0 borh 2023-06-01 01:28:58.761427
144.0 288.0 335.0 473.0 191.0 185.0 0.9469413757324219 0.0 borh 2023-06-01 01:28:58.826440
143.0 285.0 330.0 468.0 187.0 183.0 0.9380980134010315 0.0 borh 2023-06-01 01:28:58.905052
147.0 286.0 326.0 467.0 179.0 181.0 0.9332427978515625 0.0 borh 2023-06-01 01:28:58.958968
146.0 286.0 326.0 465.0 180.0 179.0 0.9319838285446167 0.0 borh 2023-06-01 01:28:59.028199
150.0 286.0 325.0 465.0 175.0 179.0 0.9289112687110901 0.0 borh 2023-06-01 01:28:59.097167
146.0 286.0 325.0 465.0 179.0 179.0 0.9263935089111328 0.0 borh 2023-06-01 01:28:59.204356
146.0 286.0 325.0 465.0 179.0 179.0 0.9263935089111328 0.0 borh 2023-06-01 01:28:59.294537
144.0 284.0 325.0 465.0 181.0 181.0 0.9203299283981323 0.0 borh 2023-06-01 01:28:59.392544
142.0 286.0 325.0 467.0 183.0 181.0 0.9219858050346375 0.0 borh 2023-06-01 01:28:59.490260
0.0 212.0 309.0 438.0 309.0 226.0 0.9304998517036438 0.0 borh 2023-06-01 01:28:59.581796
0.0 211.0 312.0 439.0 312.0 228.0 0.9303110241889954 0.0 borh 2023-06-01 01:28:59.666687
58.0 252.0 263.0 407.0 205.0 155.0 0.8159527778625488 0.0 borh 2023-06-01 01:28:59.727721
58.0 260.0 266.0 399.0 208.0 139.0 0.9544906616210938 0.0 borh 2023-06-01 01:28:59.820396
58.0 264.0 269.0 401.0 211.0 137.0 0.9445760250091553 0.0 borh 2023-06-01 01:28:59.917963
56.0 260.0 271.0 403.0 215.0 143.0 0.9406129717826843 0.0 borh 2023-06-01 01:28:59.986671
57.0 264.0 273.0 408.0 216.0 144.0 0.9307958483695984 0.0 borh 2023-06-01 01:29:00.063464
59.0 263.0 273.0 405.0 214.0 142.0 0.9449591636657715 0.0 borh 2023-06-01 01:29:00.128907
59.0 263.0 273.0 405.0 214.0 142.0 0.9449591636657715 0.0 borh 2023-06-01 01:29:00.194784
59.0 263.0 273.0 405.0 214.0 142.0 0.9449591636657715 0.0 borh 2023-06-01 01:29:00.248293
59.0 263.0 273.0 405.0 214.0 142.0 0.9449591636657715 0.0 borh 2023-06-01 01:29:00.324480
30.0 174.0 284.0 405.0 254.0 231.0 0.8605032563209534 0.0 borh 2023-06-01 01:29:00.398428
39.0 153.0 365.0 409.0 326.0 256.0 0.9364610910415649 0.0 borh 2023-06-01 01:29:00.471136
44.0 158.0 365.0 406.0 321.0 248.0 0.9455517530441284 0.0 borh 2023-06-01 01:29:00.558087
110.0 228.0 304.0 380.0 194.0 152.0 0.9350327849388123 0.0 borh 2023-06-01 01:29:00.656821
106.0 230.0 304.0 385.0 198.0 155.0 0.9276531934738159 0.0 borh 2023-06-01 01:29:00.734652
104.0 226.0 305.0 379.0 201.0 153.0 0.9380030035972595 0.0 borh 2023-06-01 01:29:00.803430
61.0 314.0 316.0 544.0 255.0 230.0 0.935764729976654 0.0 borh 2023-06-01 01:29:00.872638
63.0 315.0 317.0 542.0 254.0 227.0 0.938721239566803 0.0 borh 2023-06-01 01:29:00.927139
63.0 314.0 318.0 544.0 255.0 230.0 0.9385945796966553 0.0 borh 2023-06-01 01:29:00.988386
69.0 317.0 315.0 541.0 246.0 224.0 0.9451730251312256 0.0 borh 2023-06-01 01:29:01.100436
113.0 318.0 282.0 480.0 169.0 162.0 0.9163461923599243 0.0 borh 2023-06-01 01:29:01.179224
114.0 317.0 283.0 467.0 169.0 150.0 0.9528855085372925 0.0 borh 2023-06-01 01:29:01.255458
117.0 318.0 283.0 467.0 166.0 149.0 0.9421480894088745 0.0 borh 2023-06-01 01:29:01.345105
68.0 316.0 319.0 542.0 251.0 226.0 0.9304108023643494 0.0 borh 2023-06-01 01:29:01.446989
78.0 315.0 324.0 542.0 246.0 227.0 0.9399467706680298 0.0 borh 2023-06-01 01:29:01.548886
69.0 312.0 325.0 540.0 256.0 228.0 0.9411500692367554 0.0 borh 2023-06-01 01:29:01.629676
121.0 311.0 285.0 461.0 164.0 150.0 0.9421806335449219 0.0 borh 2023-06-01 01:29:01.715438
121.0 215.0 334.0 473.0 213.0 258.0 0.949161171913147 0.0 borh 2023-06-01 01:29:01.787282
126.0 212.0 334.0 473.0 208.0 261.0 0.9384406805038452 0.0 borh 2023-06-01 01:29:01.863209
22.0 218.0 350.0 477.0 328.0 259.0 0.8586229085922241 0.0 borh 2023-06-01 01:29:01.947485
30.0 299.0 326.0 497.0 296.0 198.0 0.9497215747833252 0.0 borh 2023-06-01 01:29:02.013309
26.0 298.0 326.0 496.0 300.0 198.0 0.9517943263053894 0.0 borh 2023-06-01 01:29:02.091102
26.0 298.0 326.0 496.0 300.0 198.0 0.9517943263053894 0.0 borh 2023-06-01 01:29:02.148947
28.0 300.0 328.0 497.0 300.0 197.0 0.9501832127571106 0.0 borh 2023-06-01 01:29:02.218760
195.0 305.0 335.0 421.0 140.0 116.0 0.5003660321235657 0.0 borh 2023-06-01 01:29:02.333492
244.0 150.0 384.0 308.0 140.0 158.0 0.6251844167709351 0.0 borh 2023-06-01 01:29:02.335784
0.0 93.0 147.0 251.0 147.0 158.0 0.8720369935035706 0.0 borh 2023-06-01 01:29:02.337443
247.0 147.0 384.0 310.0 137.0 163.0 0.8547288179397583 0.0 borh 2023-06-01 01:29:02.420716
204.0 303.0 329.0 423.0 125.0 120.0 0.8615984320640564 0.0 borh 2023-06-01 01:29:02.422215
0.0 88.0 148.0 252.0 148.0 164.0 0.8687214255332947 0.0 borh 2023-06-01 01:29:02.424215
28.0 70.0 204.0 225.0 176.0 155.0 0.8784136176109314 0.0 borh 2023-06-01 01:29:02.510997
133.0 342.0 271.0 468.0 138.0 126.0 0.9054467082023621 0.0 borh 2023-06-01 01:29:02.511975
250.0 203.0 372.0 381.0 122.0 178.0 0.908516526222229 0.0 borh 2023-06-01 01:29:02.513970
199.0 81.0 349.0 232.0 150.0 151.0 0.6973273158073425 0.0 borh 2023-06-01 01:29:02.688487
0.0 280.0 114.0 409.0 114.0 129.0 0.6303628087043762 0.0 borh 2023-06-01 01:29:02.776918
104.0 252.0 210.0 337.0 106.0 85.0 0.6359338164329529 0.0 borh 2023-06-01 01:29:02.779124
70.0 175.0 154.0 239.0 84.0 64.0 0.6493530869483948 0.0 borh 2023-06-01 01:29:02.781547
228.0 189.0 365.0 320.0 137.0 131.0 0.8569504618644714 0.0 borh 2023-06-01 01:29:02.782868
80.0 374.0 275.0 482.0 195.0 108.0 0.9501663446426392 0.0 borh 2023-06-01 01:29:02.785629
112.0 253.0 210.0 336.0 98.0 83.0 0.5962952971458435 0.0 borh 2023-06-01 01:29:02.863679
0.0 286.0 122.0 409.0 122.0 123.0 0.7423202395439148 0.0 borh 2023-06-01 01:29:02.864647
71.0 176.0 155.0 239.0 84.0 63.0 0.7816357016563416 0.0 borh 2023-06-01 01:29:02.866682
231.0 189.0 365.0 321.0 134.0 132.0 0.8992260098457336 0.0 borh 2023-06-01 01:29:02.867639
81.0 374.0 278.0 482.0 197.0 108.0 0.9435127973556519 0.0 borh 2023-06-01 01:29:02.868906
185.0 321.0 260.0 403.0 75.0 82.0 0.7109666466712952 0.0 borh 2023-06-01 01:29:02.943444
182.0 254.0 255.0 313.0 73.0 59.0 0.8438979387283325 0.0 borh 2023-06-01 01:29:02.945438
68.0 330.0 179.0 424.0 111.0 94.0 0.906133770942688 0.0 borh 2023-06-01 01:29:02.946437
281.0 313.0 404.0 422.0 123.0 109.0 0.9190877079963684 0.0 borh 2023-06-01 01:29:02.947433
119.0 414.0 280.0 514.0 161.0 100.0 0.9543038606643677 0.0 borh 2023-06-01 01:29:02.948542
182.0 253.0 256.0 313.0 74.0 60.0 0.8732845783233643 0.0 borh 2023-06-01 01:29:03.029214
186.0 319.0 261.0 404.0 75.0 85.0 0.8907673954963684 0.0 borh 2023-06-01 01:29:03.030212
68.0 330.0 178.0 425.0 110.0 95.0 0.9164892435073853 0.0 borh 2023-06-01 01:29:03.031229
279.0 312.0 404.0 422.0 125.0 110.0 0.9181894659996033 0.0 borh 2023-06-01 01:29:03.033203
121.0 413.0 280.0 514.0 159.0 101.0 0.9531375765800476 0.0 borh 2023-06-01 01:29:03.034201
182.0 253.0 256.0 313.0 74.0 60.0 0.8732845783233643 0.0 borh 2023-06-01 01:29:03.095505
